7.82494,-4.629275,-5.228171,-3.530683
8.064688,-4.822142,-5.468755,-3.446571
7.908261,-4.764424,-5.376474,-3.306719
7.745267,-4.660066,-5.282376,-3.220161
7.696323,-4.650881,-5.243903,-3.178708
7.689091,-4.638881,-5.243874,-3.178788
7.672539,-4.634702,-5.240237,-3.150765
7.699583,-4.667709,-5.248262,-3.15465
7.685063,-4.638595,-5.260364,-3.142005
7.753424,-4.696208,-5.255305,-3.23156
7.700905,-4.627085,-5.251407,-3.211971
7.687121,-4.659897,-5.224979,-3.174395
7.678591,-4.627192,-5.216357,-3.215505
7.707699,-4.667844,-5.247996,-3.174647
7.694349,-4.675541,-5.248613,-3.129599
7.700962,-4.635263,-5.232162,-3.231663
7.711523,-4.619228,-5.259068,-3.236128
7.687132,-4.61514,-5.239326,-3.215891
7.703602,-4.642808,-5.263935,-3.175028
7.669255,-4.614738,-5.248082,-3.159004
7.676079,-4.638666,-5.244299,-3.146792
7.66942,-4.626826,-5.233006,-3.166723
7.702891,-4.651191,-5.22836,-3.219504
7.683394,-4.658641,-5.240414,-3.141605
7.707937,-4.662898,-5.247878,-3.18268
7.681769,-4.615052,-5.239498,-3.202893
7.698862,-4.679631,-5.244464,-3.141518
7.707843,-4.663941,-5.243814,-3.18762
7.674654,-4.650727,-5.229276,-3.150511
7.723279,-4.691969,-5.239842,-3.190379
7.731564,-4.647119,-5.271293,-3.224102
7.704799,-4.626877,-5.271723,-3.18824
7.687476,-4.618944,-5.251666,-3.191027
7.664044,-4.598756,-5.25199,-3.163164
7.706641,-4.675896,-5.236963,-3.178447
7.6866,-4.62289,-5.251782,-3.183001
7.695886,-4.663011,-5.224761,-3.191373
7.678415,-4.609665,-5.268121,-3.155304
7.661973,-4.626551,-5.244496,-3.129874
7.716905,-4.674762,-5.260118,-3.166761
7.731433,-4.655038,-5.271472,-3.21205
7.68207,-4.63871,-5.248193,-3.154844
7.710306,-4.674817,-5.248066,-3.170601
7.652759,-4.601799,-5.232999,-3.162891
7.704496,-4.658772,-5.25608,-3.166815
7.673889,-4.611111,-5.228424,-3.207773
7.69687,-4.6598,-5.244084,-3.166649
7.670877,-4.643952,-5.212889,-3.178342
7.678296,-4.618683,-5.260144,-3.155137
7.679473,-4.630897,-5.236856,-3.178749
7.692813,-4.614853,-5.267762,-3.183267
7.687891,-4.626926,-5.247739,-3.186921
7.680518,-4.639879,-5.232931,-3.174635
7.713643,-4.663654,-5.27225,-3.154996
7.703476,-4.659745,-5.256136,-3.162809
7.691586,-4.643818,-5.247992,-3.170809
7.704339,-4.648042,-5.243577,-3.202725
7.682673,-4.63971,-5.248195,-3.154837
7.709037,-4.695734,-5.23733,-3.154316
7.688408,-4.634746,-5.256076,-3.162976
7.701389,-4.671808,-5.240113,-3.166515
7.688205,-4.655586,-5.252459,-3.137785
7.728972,-4.696023,-5.239745,-3.198351
7.689421,-4.651647,-5.25233,-3.146811
7.683927,-4.651665,-5.24433,-3.146705
7.708756,-4.683905,-5.232983,-3.17834
7.694408,-4.662879,-5.232986,-3.174481
7.688913,-4.634809,-5.25197,-3.170922
7.700569,-4.674914,-5.228962,-3.178347
7.65602,-4.626604,-5.233444,-3.133727
7.669718,-4.654549,-5.233617,-3.12554
7.673909,-4.638835,-5.229035,-3.16659
