10.795492,-6.959116,-8.224647,-0.68449
12.253104,-7.936286,-9.333363,-0.205588
12.44294,-8.058783,-9.479938,0.116325
12.250851,-7.941131,-9.324679,0.268613
12.056941,-7.819295,-9.172773,0.297814
11.988681,-7.76764,-9.128175,0.262055
11.962433,-7.730462,-9.124459,0.289857
11.955316,-7.734624,-9.112204,0.270045
12.000158,-7.751441,-9.1564,0.281573
11.995984,-7.775176,-9.12911,0.331101
11.977998,-7.742571,-9.135221,0.269793
11.99031,-7.775784,-9.123929,0.242164
12.000598,-7.779222,-9.132013,0.323088
12.008635,-7.783338,-9.139756,0.303011
11.990465,-7.763169,-9.132081,0.33098
12.006037,-7.787872,-9.13473,0.2251
12.014996,-7.779345,-9.151679,0.297825
11.99179,-7.787185,-9.113194,0.335393
11.955877,-7.730588,-9.116247,0.273965
12.0256,-7.823531,-9.128521,0.278428
11.982191,-7.775569,-9.112408,0.278319
12.015216,-7.783212,-9.147968,0.318903
11.993371,-7.763187,-9.136028,0.326928
12.002438,-7.750459,-9.160344,0.277513
11.988581,-7.771568,-9.124344,0.274133
11.985443,-7.74225,-9.143818,0.314682
11.973639,-7.734383,-9.135573,0.297737
11.958053,-7.742498,-9.108489,0.29015
12.00053,-7.767498,-9.143386,0.277853
11.99312,-7.771229,-9.128994,0.323075
11.966355,-7.751623,-9.112244,0.270159
11.996663,-7.75546,-9.14841,0.281706
12.008403,-7.775085,-9.145215,0.338887
12.004447,-7.767459,-9.148439,0.281786
11.974842,-7.738759,-9.129848,0.392853
11.963668,-7.735249,-9.120909,0.32294
11.984484,-7.751595,-9.136189,0.265841
11.96206,-7.727132,-9.125102,0.338831
11.9927,-7.755691,-9.143972,0.248763
11.996338,-7.767265,-9.136878,0.314942
11.993776,-7.759343,-9.140686,0.301837
11.968635,-7.739381,-9.124639,0.301916
11.996706,-7.779586,-9.12831,0.270134
11.991714,-7.747406,-9.148497,0.289652
11.999506,-7.767229,-9.140931,0.318889
12.016614,-7.799379,-9.136729,0.298159
11.985857,-7.766972,-9.12153,0.36415
12.003513,-7.812523,-9.108603,0.286619
12.023472,-7.799192,-9.14506,0.323049
11.988332,-7.759387,-9.133633,0.297931
11.980575,-7.763524,-9.120432,0.282132
11.976866,-7.747371,-9.128658,0.301916
11.989835,-7.747166,-9.144989,0.326701
12.009575,-7.795061,-9.129384,0.348233
12.004717,-7.783218,-9.134023,0.323089
11.991057,-7.755371,-9.140623,0.297811
11.962949,-7.727587,-9.128185,0.269786
11.973002,-7.763222,-9.109083,0.331286
12.008347,-7.79531,-9.128892,0.311237
11.990981,-7.779524,-9.12047,0.282239
11.969658,-7.755462,-9.112573,0.294183
11.998821,-7.779281,-9.129907,0.315116
12.038514,-7.800314,-9.164728,0.297793
11.981261,-7.735335,-9.144628,0.301623
