8.536072,-4.386723,-7.309569,0.437481
8.716439,-4.46092,-7.444681,0.808227
8.535185,-4.367472,-7.273148,0.93589
8.412144,-4.286247,-7.167894,1.00675
8.340411,-4.249525,-7.108532,0.986289
8.33046,-4.270472,-7.081811,1.003787
8.305166,-4.233809,-7.081058,0.953544
8.289541,-4.221624,-7.065469,0.986673
8.357099,-4.3108,-7.096188,0.949861
8.345844,-4.261392,-7.10484,1.00742
8.350973,-4.261461,-7.112667,0.994315
8.340327,-4.265623,-7.100412,0.974504
8.353771,-4.282374,-7.100944,1.011613
8.318871,-4.245705,-7.088259,0.96653
8.310618,-4.237455,-7.077785,1.007618
8.322615,-4.257533,-7.08166,0.9947
8.308764,-4.209607,-7.096332,0.978181
8.343399,-4.270596,-7.100477,0.978537
8.319665,-4.237616,-7.092399,0.978422
8.32737,-4.253642,-7.092384,0.97453
8.35305,-4.286694,-7.104302,0.962592
8.3537,-4.257551,-7.120444,0.978184
8.294136,-4.213678,-7.07729,0.974461
8.32662,-4.262759,-7.088193,0.958645
8.317254,-4.221313,-7.092958,1.02331
8.30988,-4.254614,-7.069548,0.986841
8.278407,-4.193981,-7.076644,0.929332
8.328426,-4.262837,-7.09202,0.945593
8.334145,-4.254312,-7.093037,1.023531
8.347122,-4.270925,-7.111772,0.925383
8.320553,-4.258802,-7.084118,0.953672
8.333901,-4.262713,-7.096246,0.962538
8.298582,-4.233642,-7.069445,0.982701
8.318635,-4.270587,-7.069639,0.990948
8.33762,-4.270561,-7.092584,0.986642
8.30895,-4.278989,-7.060902,0.934114
8.316416,-4.249954,-7.087777,0.929561
8.300528,-4.257855,-7.061118,0.953971
8.322388,-4.20957,-7.11233,0.977969
8.315035,-4.241499,-7.081688,0.999593
8.316908,-4.270509,-7.065812,1.003999
8.318758,-4.261676,-7.077405,0.974783
8.307769,-4.229688,-7.084274,0.970476
8.349325,-4.290659,-7.096419,0.970725
8.361995,-4.290497,-7.108683,0.990563
8.330759,-4.298542,-7.065813,0.999187
8.346489,-4.278312,-7.093095,1.023692
8.31194,-4.258614,-7.069557,0.986868
8.331485,-4.250863,-7.103884,0.937354
8.312354,-4.241144,-7.070447,1.056746
8.33589,-4.262606,-7.096458,0.978536
8.332196,-4.241402,-7.100793,1.007339
8.28435,-4.230804,-7.057173,0.962842
8.34337,-4.294444,-7.081921,1.007947
8.344354,-4.290411,-7.084965,1.01188
8.324443,-4.278844,-7.077113,0.949899
8.303672,-4.225668,-7.081318,0.974488
8.329577,-4.25849,-7.088715,0.998614
8.33898,-4.270321,-7.089076,1.023691
8.332168,-4.26657,-7.088575,0.986669
