8.14554,-1.623773,-6.947098,-3.930778
8.45512,-1.752824,-7.288696,-3.910445
8.289593,-1.751964,-7.184884,-3.745053
8.150401,-1.6943,-7.104442,-3.617359
8.074274,-1.694248,-7.033873,-3.584418
8.047707,-1.68224,-7.010966,-3.575194
8.075113,-1.723292,-7.02589,-3.588117
8.079998,-1.686614,-7.017205,-3.633254
8.090574,-1.686776,-7.016886,-3.657251
8.10089,-1.702757,-7.024924,-3.65725
8.085321,-1.678533,-7.029291,-3.625468
8.07515,-1.654579,-7.021181,-3.629521
8.0806,-1.714533,-7.017431,-3.621067
8.076132,-1.678455,-7.025464,-3.612416
8.094529,-1.722532,-7.029396,-3.625173
8.117158,-1.694781,-7.040783,-3.666515
8.105992,-1.743513,-7.037445,-3.625139
8.053631,-1.658472,-7.006471,-3.608298
8.085916,-1.706578,-7.021305,-3.629173
8.083569,-1.678506,-7.029344,-3.621468
8.077849,-1.686266,-7.037801,-3.588524
8.067695,-1.723666,-6.994295,-3.6327
8.081122,-1.666633,-7.021104,-3.63744
8.083321,-1.735568,-7.013428,-3.624873
8.075314,-1.674392,-7.02956,-3.604497
8.079347,-1.743481,-7.01362,-3.611821
8.101784,-1.723703,-7.02508,-3.64911
8.108543,-1.677953,-7.024479,-3.686414
8.069252,-1.689613,-7.006266,-3.629088
8.097335,-1.70264,-7.029136,-3.641305
8.096461,-1.681631,-7.033085,-3.641499
8.097131,-1.673854,-7.020682,-3.67039
8.090745,-1.706337,-7.041689,-3.600442
8.097029,-1.750604,-7.021357,-3.632878
8.082442,-1.70665,-7.0132,-3.637066
8.065057,-1.677712,-6.998079,-3.64106
8.109293,-1.74263,-7.033231,-3.64109
8.06598,-1.654312,-7.029672,-3.592632
8.087133,-1.699729,-7.014024,-3.649125
8.051325,-1.678134,-7.022115,-3.563368
8.105298,-1.715595,-7.037219,-3.637325
8.082709,-1.699614,-7.017236,-3.633166
8.073188,-1.674721,-7.006018,-3.645186
8.115339,-1.727772,-7.032916,-3.662189
8.088826,-1.703695,-7.017086,-3.645138
8.08523,-1.711614,-7.017265,-3.633086
8.087175,-1.699792,-7.009918,-3.657071
8.091231,-1.69856,-7.029286,-3.629333
8.120544,-1.710844,-7.036716,-3.674354
8.12397,-1.726906,-7.032648,-3.682193
8.05652,-1.678215,-7.021956,-3.575367
8.113668,-1.738585,-7.041274,-3.637224
8.093822,-1.702586,-7.029242,-3.633306
8.074627,-1.698603,-7.010287,-3.629081
8.080101,-1.682738,-7.009983,-3.649185
8.076537,-1.617778,-7.016721,-3.657713
8.083422,-1.694641,-7.017171,-3.6372
8.108741,-1.69864,-7.041072,-3.645491
8.079152,-1.682551,-7.021301,-3.625334
8.091316,-1.72373,-7.013081,-3.648951
8.105025,-1.686809,-7.028765,-3.666409
8.101784,-1.723703,-7.02508,-3.64911
8.092062,-1.702496,-7.033401,-3.62136
8.083963,-1.682436,-7.033473,-3.612495
8.11605,-1.743416,-7.053563,-3.616352
8.051851,-1.662321,-7.013746,-3.588366
8.086385,-1.702409,-7.033574,-3.608362
8.096451,-1.739694,-7.017172,-3.644897
8.07641,-1.706792,-6.997989,-3.652865
8.098034,-1.722586,-7.02929,-3.633172
8.101646,-1.706505,-7.041357,-3.62544
8.096296,-1.722622,-7.025237,-3.637118
8.077606,-1.666579,-7.02121,-3.629441
8.067779,-1.68255,-7.010355,-3.621189
8.095434,-1.718559,-7.029333,-3.629199
8.085359,-1.722391,-7.029675,-3.604175
8.072448,-1.662685,-7.010042,-3.64132
8.08535,-1.722454,-7.025569,-3.612121
8.093788,-1.710685,-7.021102,-3.645145
8.085227,-1.686506,-7.029363,-3.621414
8.046187,-1.698481,-6.990621,-3.603817
8.085821,-1.72265,-7.013238,-3.636959
8.108631,-1.747666,-7.02919,-3.645003
8.10242,-1.726703,-7.025087,-3.64909
8.079152,-1.682551,-7.021301,-3.625334
8.091095,-1.714568,-7.025324,-3.629173
8.085426,-1.67056,-7.029219,-3.629521
8.088654,-1.694596,-7.025223,-3.633306
8.081227,-1.694355,-7.033661,-3.600416
8.081381,-1.678473,-7.02941,-3.616469
8.091896,-1.726604,-7.0213,-3.633039
8.113994,-1.698657,-7.045018,-3.649544
8.102458,-1.718667,-7.029121,-3.645197
8.08103,-1.718337,-7.029772,-3.596203
8.068925,-1.698516,-7.01046,-3.616082
8.129192,-1.76704,-7.020532,-3.697764
8.063058,-1.657447,-7.017468,-3.608451
8.114789,-1.691006,-7.024403,-3.694326
8.073656,-1.710612,-7.006316,-3.628947
8.086855,-1.702668,-7.017137,-3.641146
8.107565,-1.734504,-7.041424,-3.625252
8.08709,-1.678623,-7.025132,-3.637413
8.091012,-1.73064,-7.017257,-3.636958
8.074298,-1.686401,-7.025589,-3.604363
8.098352,-1.690694,-7.029001,-3.649385
8.067639,-1.698622,-7.002288,-3.628974
8.086058,-1.690506,-7.029373,-3.621388
8.075491,-1.702666,-7.006191,-3.637
8.091841,-1.686292,-7.049693,-3.596683
8.087264,-1.731454,-7.02559,-3.612061
8.075744,-1.674525,-7.021335,-3.621388
8.090363,-1.687005,-7.001502,-3.686048
8.090486,-1.686587,-7.029204,-3.633413
8.069876,-1.690509,-7.013441,-3.616175
8.085053,-1.642768,-7.020781,-3.657599
8.087671,-1.706605,-7.021252,-3.633173
8.087225,-1.706409,-7.033583,-3.608335
8.072387,-1.702509,-7.013469,-3.616095
8.105022,-1.722567,-7.037289,-3.633278
8.080377,-1.690418,-7.029545,-3.608389
8.091308,-1.690524,-7.033319,-3.62544
8.083338,-1.702614,-7.017243,-3.633146
8.081689,-1.694677,-7.013118,-3.641146
8.088735,-1.698819,-7.009862,-3.661077
8.070728,-1.658624,-7.013138,-3.633388
8.110351,-1.722774,-7.028918,-3.661169
8.104223,-1.726793,-7.020928,-3.661036
8.146835,-1.751986,-7.044494,-3.698183
8.109412,-1.736013,-7.009565,-3.689826
8.075131,-1.690401,-7.025599,-3.604336
8.094185,-1.747444,-7.029628,-3.612007
8.061181,-1.711354,-7.01081,-3.591998
8.089457,-1.674844,-7.013738,-3.66629
8.095712,-1.711586,-7.029263,-3.633246
8.084242,-1.727593,-7.014356,-3.62894
8.094743,-1.731694,-7.017153,-3.644951
8.079823,-1.739611,-7.006386,-3.628753
8.091376,-1.707595,-7.025254,-3.633219
8.085359,-1.682756,-7.01393,-3.653238
8.072898,-1.723558,-7.006454,-3.620861
8.097216,-1.682827,-7.020757,-3.66633
8.088762,-1.67097,-7.005517,-3.682209
8.079076,-1.719666,-7.006232,-3.636886
8.078305,-1.682648,-7.014142,-3.63724
8.10518,-1.73154,-7.037364,-3.629219
8.109146,-1.666685,-7.044889,-3.653758
8.089417,-1.74362,-7.014341,-3.632832
8.095833,-1.686794,-7.020833,-3.661304
8.105056,-1.703007,-7.012486,-3.690087
8.100541,-1.698827,-7.020795,-3.666223
8.110563,-1.723774,-7.02892,-3.661162
8.086944,-1.694695,-7.017065,-3.645199
8.079826,-1.70256,-7.017349,-3.625147
8.073166,-1.68282,-6.997878,-3.657025
8.087804,-1.702791,-7.009925,-3.657051
8.108704,-1.731657,-7.033151,-3.645164
8.08818,-1.727354,-7.03374,-3.600195
8.111124,-1.707772,-7.032868,-3.662322
8.090558,-1.703659,-7.021139,-3.641192
8.095844,-1.703739,-7.020979,-3.653191
8.104292,-1.699881,-7.020691,-3.674215
8.085501,-1.670749,-7.016901,-3.653358
8.110292,-1.711871,-7.024719,-3.674188
8.074222,-1.694374,-7.025662,-3.60031
8.080775,-1.727666,-7.006251,-3.636832
8.06033,-1.707543,-6.998483,-3.615862
8.065313,-1.670613,-7.006221,-3.629215
8.087821,-1.690596,-7.025214,-3.633333
8.100898,-1.694595,-7.037169,-3.637465
8.068611,-1.68655,-7.010365,-3.621162
8.073222,-1.682079,-7.046122,-3.56366
8.070463,-1.678604,-7.010239,-3.629214
8.066721,-1.702595,-7.002351,-3.624948
8.099831,-1.714514,-7.037376,-3.625333
8.073182,-1.714355,-7.021763,-3.596123
8.086735,-1.670454,-7.037391,-3.616629
8.067106,-1.706462,-7.010585,-3.608029
8.099236,-1.686595,-7.03715,-3.637519
8.098287,-1.670881,-7.020622,-3.674409
8.081581,-1.702587,-7.017296,-3.629147
8.068855,-1.706489,-7.010532,-3.612029
8.074012,-1.718481,-7.013561,-3.611988
8.072148,-1.686667,-7.006153,-3.637107
8.075776,-1.674651,-7.013123,-3.63728
8.096149,-1.690346,-7.049597,-3.604655
8.110389,-1.714738,-7.032952,-3.657276
8.06106,-1.666748,-6.994,-3.64508
8.07533,-1.718549,-7.010441,-3.620948
8.117454,-1.706747,-7.040879,-3.661436
8.077105,-1.714542,-7.013431,-3.621014
8.093635,-1.726568,-7.025353,-3.629093
8.110438,-1.706702,-7.036985,-3.653383
8.095081,-1.654945,-7.016478,-3.682462
8.090686,-1.678803,-7.016814,-3.661304
8.076412,-1.694596,-7.013277,-3.629147
8.066103,-1.73032,-7.013908,-3.587911
8.099845,-1.722739,-7.021025,-3.653063
7.743595,-1.511607,-6.789852,-3.402386
3.92564,0.907083,-3.600288,-1.275061
3.576505,2.402551,-2.517739,-0.824695
3.803071,2.920504,-2.354176,-0.625985
3.788189,3.00638,-2.25816,-0.46127
3.703697,2.949374,-2.196567,-0.440066
3.655134,2.941559,-2.134243,-0.39018
3.635633,2.925213,-2.114685,-0.434815
3.571704,2.861748,-2.107928,-0.352289
3.553285,2.861499,-2.072599,-0.376821
3.576472,2.8854,-2.076329,-0.393033
3.63749,2.9293,-2.114848,-0.421843
3.605155,2.917503,-2.083424,-0.380342
3.579006,2.885353,-2.079222,-0.401072
3.595576,2.917315,-2.063147,-0.401074
3.569855,2.881649,-2.07683,-0.35601
3.608285,2.925226,-2.070915,-0.417232
3.549448,2.857326,-2.06729,-0.400725
3.595034,2.913702,-2.07686,-0.348226
3.571017,2.86972,-2.09591,-0.352183
3.59436,2.913181,-2.062891,-0.421045
3.552111,2.869298,-2.055263,-0.400646
3.551983,2.857364,-2.072343,-0.396792
3.572673,2.893565,-2.063696,-0.363917
3.571692,2.880283,-2.072129,-0.408945
3.585104,2.897658,-2.080791,-0.356171
3.572903,2.885478,-2.072502,-0.379981
3.567382,2.885478,-2.063543,-0.376862
3.616662,2.937533,-2.07647,-0.373384
3.593569,2.917457,-2.063426,-0.380076
3.586351,2.897343,-2.075194,-0.401099
3.576481,2.901234,-2.05108,-0.408806
3.574488,2.909314,-2.039275,-0.392702
3.540211,2.857637,-2.059942,-0.351624
3.594897,2.925144,-2.046864,-0.420912
3.582432,2.917384,-2.043375,-0.38381
3.541676,2.853656,-2.067951,-0.351704
3.604085,2.925181,-2.062863,-0.421125
3.54972,2.885386,-2.032506,-0.379449
3.596258,2.925752,-2.063992,-0.336134
3.547717,2.865556,-2.059763,-0.363676
3.585585,2.917332,-2.047255,-0.392862
3.597213,2.913534,-2.076528,-0.373223
3.577087,2.897477,-2.063514,-0.376942
3.574165,2.901573,-2.055731,-0.359865
3.56804,2.901485,-2.043612,-0.368704
3.596706,2.925029,-2.046638,-0.43791
3.600925,2.925573,-2.067619,-0.364185
3.542082,2.857496,-2.059663,-0.372622
3.561907,2.893458,-2.043578,-0.37265
3.593269,2.917306,-2.059148,-0.40102
3.604098,2.925755,-2.076937,-0.340307
3.592073,2.917762,-2.06801,-0.336134
3.582011,2.897476,-2.071473,-0.380048
3.591928,2.921458,-2.055457,-0.376997
3.589621,2.901514,-2.079503,-0.377182
3.567039,2.897324,-2.043303,-0.392675
3.582544,2.913681,-2.055915,-0.343947
3.531667,2.865521,-2.032819,-0.359318
3.566251,2.889439,-2.055494,-0.379782
3.554849,2.880216,-2.043131,-0.408559
3.564793,2.889547,-2.055706,-0.363784
3.597243,2.925672,-2.063832,-0.348133
3.592862,2.893353,-2.091149,-0.405285
3.57407,2.889406,-2.067373,-0.388941
3.575911,2.897565,-2.063687,-0.363944
3.546737,2.869504,-2.051688,-0.368596
