0,0,0,0.962880809803922,-0.109069441176471,0.860911354901961
0,0,10,0.494903807843137,-0.0655292039215686,0.562341327450981
0,0,20,0.278593162745098,-0.0395666725490196,0.391429505882353
0,10,0,0.852750615686274,0.286726603921569,0.71131838627451
0,10,10,0.46164817254902,0.139670635294118,0.505216984313725
0,10,20,0.273519911764706,0.0635857333333333,0.368280470588235
0,20,0,0.568255056862745,0.409448296078431,0.404047227450981
0,20,10,0.363905864705882,0.228524445098039,0.358980133333333
0,20,20,0.225527201960784,0.12854018627451,0.287991758823529
10,0,0,0.708326098039216,-0.0666098098039216,0.325493484313725
10,0,10,0.440944907843137,-0.0428457862745098,0.30174871372549
10,0,20,0.279186150980392,-0.0314685607843137,0.25423957254902
10,10,0,0.685411131372549,0.151756174509804,0.290451333333333
10,10,10,0.424437325490196,0.0815664745098039,0.271649429411765
10,10,20,0.273402392156863,0.0405036705882353,0.240568762745098
10,20,0,0.580557417647059,0.225330270588235,0.143371447058824
10,20,10,0.362180668627451,0.14200227254902,0.187531762745098
10,20,20,0.239831590196078,0.0865288843137255,0.196866988235294
20,0,0,0.462654609803922,-0.036232262745098,0.0951518745098039
20,0,10,0.336518862745098,-0.0265247705882353,0.142417792156863
20,0,20,0.233819452941176,-0.0255119196078431,0.148450758823529
20,10,0,0.457901666666667,0.125184494117647,0.0663272117647059
20,10,10,0.328787788235294,0.0563447901960784,0.120658109803922
20,10,20,0.234096311764706,0.0241823098039216,0.143278725490196
20,20,0,0.463465250980392,0.221084819607843,-0.154011582352941
20,20,10,0.293963741176471,0.0947279725490196,0.0587541843137255
20,20,20,0.204455752941176,0.0548143745098039,0.110959025490196
