0,0,0,-0.77595202745098,0.913332792156863,-0.0301484960784314
0,0,10,-0.630445462745098,0.746516001960784,0.243417780392157
0,0,20,-0.464509184313725,0.524227860784314,0.318335298039216
0,10,0,-0.425814894117647,0.70887111372549,-0.0982158588235294
0,10,10,-0.372609198039216,0.602921750980392,0.0762091882352941
0,10,20,-0.309209070588235,0.469771901960784,0.182659509803922
0,20,0,-0.230870647058824,0.457551419607843,-0.141599905882353
0,20,10,-0.219866621568627,0.440147296078431,-0.0119249980392157
0,20,20,-0.198914660784314,0.361244560784314,0.0725930784313725
10,0,0,-0.803715872549019,1.52273841960784,0.193396982352941
10,0,10,-0.600183452941176,1.08419361960784,0.477967511764706
10,0,20,-0.415029809803922,0.703506074509804,0.514074878431373
10,10,0,-0.35581731372549,1.01952611764706,-0.0620443803921568
10,10,10,-0.320857829411765,0.818315735294117,0.163119888235294
10,10,20,-0.263830719607843,0.601435743137255,0.27723182745098
10,20,0,-0.0779195666666667,0.645690237254902,-0.170561592156863
10,20,10,-0.1502284,0.551884266666667,-0.00504227529411765
10,20,20,-0.158964278431372,0.455461815686274,0.121952003921569
20,0,0,-0.559495817647059,2.08368565686275,0.392259366666667
20,0,10,-0.38787347254902,1.3767258254902,0.715997745098039
20,0,20,-0.270345680392157,0.841570031372549,0.67895517254902
20,10,0,-0.218346823529412,1.39371542941177,-0.0299520450980392
20,10,10,-0.207851315686274,1.0138136254902,0.241957974509804
20,10,20,-0.170056860784314,0.702251968627451,0.363119074509804
20,20,0,0.142252096078431,0.873850862745098,-0.477348684313725
20,20,10,-0.0903388568627451,0.67948362745098,-0.0247978098039216
20,20,20,-0.103351233333333,0.512862798039216,0.142441784313725
