0,0,0,-0.921159133333333,-0.791959609803922,-0.131865807843137
0,0,10,-0.736369354901961,-0.653638264705882,0.158607543137255
0,0,20,-0.5435661,-0.4821819,0.264209296078431
0,10,0,-1.51107081372549,-0.855183509803922,0.0248782392156863
0,10,10,-1.10965525098039,-0.650638860784314,0.38483157254902
0,10,20,-0.727550756862745,-0.452426978431373,0.446631947058824
0,20,0,-2.23285811764706,-0.597685092156863,0.240626694117647
0,20,10,-1.4691706,-0.439709507843137,0.646037268627451
0,20,20,-0.900892570588235,-0.296456150980392,0.62467068627451
10,0,0,-1.05686011960784,-1.40503734117647,0.0238939666666667
10,0,10,-0.796408680392157,-1.04046337647059,0.381159309803921
10,0,20,-0.5300377,-0.67826938627451,0.447743784313726
10,10,0,-2.09889487843137,-1.84420260392157,0.551612837254902
10,10,10,-1.28653158627451,-1.15332651176471,0.911666684313726
10,10,20,-0.745929903921568,-0.681636535294117,0.77336891372549
10,20,0,-3.85082896666667,-1.53907480980392,1.80431525294118
10,20,10,-1.83692299803922,-0.77224745882353,1.61545194117647
10,20,20,-0.934009080392157,-0.458076011764706,1.10810785882353
20,0,0,-0.935349276470588,-2.15234180196078,0.215899670588235
20,0,10,-0.625795437254902,-1.39817254117647,0.613850735294118
20,0,20,-0.409740290196078,-0.875193919607843,0.624298458823529
20,10,0,-1.84097510784314,-3.42886295686275,1.53218087058824
20,10,10,-0.998431068627451,-1.70976530784314,1.50476673921569
20,10,20,-0.55475857254902,-0.891755015686274,1.07381735294118
20,20,0,-4.89030097647059,-4.22829254313725,6.46225469411765
20,20,10,-1.46201274901961,-1.3362107254902,2.87172531176471
20,20,20,-0.716710478431373,-0.636720643137255,1.63950118627451
